KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001100001,T001100002,T001100003,T001100004,T001100005,T001100006,T001100007,T001100008,T001100009,T001100010,T001100011,T001100012,T001100013,T001100014,T001100015,T001100016,T001100017,T001100018,T001100019,T001100020,T001100021,T001100022,T001100023,T001100024,T001100025,T001100026,T001100027,T001100028,T001100029,T001100030,T001100031,T001100032,T001100033,T001100034,T001100035,T001100036,T001100037,T001100038,T001100039,T001100040,T001100041,T001100042,T001100043,T001100044,T001100045,T001100046,T001100047,T001100048,T001100049,T001100050
,,,,Å@êlå˚ÅiëçêîÅj,Å@êlå˚ÅiëçêîÅjÅ@íj,Å@êlå˚ÅiëçêîÅjÅ@èó,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@ëçêî,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@íj,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@èó,Å@ÇPÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇTçŒà»è„êlå˚Å@íj,Å@ÇPÇTçŒà»è„êlå˚Å@èó,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@ëçêî,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@íj,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@èó,Å@ÇPÇWçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇWçŒà»è„êlå˚Å@íj,Å@ÇPÇWçŒà»è„êlå˚Å@èó,Å@ÇQÇOçŒà»è„êlå˚Å@ëçêî,Å@ÇQÇOçŒà»è„êlå˚Å@íj,Å@ÇQÇOçŒà»è„êlå˚Å@èó,Å@ÇUÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇUÇTçŒà»è„êlå˚Å@íj,Å@ÇUÇTçŒà»è„êlå˚Å@èó,Å@ÇVÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇVÇTçŒà»è„êlå˚Å@íj,Å@ÇVÇTçŒà»è„êlå˚Å@èó,Å@ÇWÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇWÇTçŒà»è„êlå˚Å@íj,Å@ÇWÇTçŒà»è„êlå˚Å@èó,Å@ÇXÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇXÇTçŒà»è„êlå˚Å@íj,Å@ÇXÇTçŒà»è„êlå˚Å@èó,Å@äOçëêlêlå˚Å@ëçêî,Å@äOçëêlêlå˚Å@íj,Å@äOçëêlêlå˚Å@èó,Å@ê¢ë—ëçêî,Å@àÍî ê¢ë—êî,Å@ÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇQêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇRêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇSêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇTêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇVêlà»è„ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@êeë∞ÇÃÇ›ÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞à»äOÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUçŒñ¢ñûê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUÇTçŒà»è„ê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ê¢ë—éÂÇÃîNóÓÇ™ÇQÇOÅ`ÇQÇXçŒÇÃÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓíPêgê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓïvïwê¢ë—êîÅ@àÍî ê¢ë—êî
52323282,1,,52323261;52323272,15,9,6,1,1,0,20,10,10,7,4,3,19,10,9,19,10,9,13,6,7,5,1,4,1,1,0,0,0,0,1,0,1,7,7,6,4,1,1,0,0,0,6,6,0,0,11,0,6,2
52323283,2,52323274,,5,4,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52323290,2,52323280,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52323292,1,,52323293,93,43,50,6,2,4,90,42,48,37,18,19,89,41,48,88,40,48,53,24,29,29,8,21,11,2,9,3,0,3,2,1,1,48,48,22,15,6,4,2,0,0,26,19,7,2,38,2,18,8
52323293,2,52323292,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52323300,0,,,116,56,60,12,7,5,104,49,55,50,24,26,103,48,55,102,48,54,54,25,29,31,13,18,14,5,9,1,0,1,1,0,1,44,44,8,18,10,2,4,1,1,35,23,12,2,33,0,6,11
52323301,0,,,24,12,12,5,3,2,19,9,10,10,5,5,19,9,10,19,9,10,9,4,5,5,2,3,0,0,0,0,0,0,0,0,0,9,9,3,4,0,0,0,1,1,6,4,2,1,8,0,3,1
52323307,2,52323308,,4,1,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52323308,1,,52323307;52323319,32,15,17,0,0,0,40,18,22,12,6,6,39,17,22,39,17,22,28,12,16,14,5,9,6,2,4,0,0,0,0,0,0,14,14,8,6,4,2,0,0,0,12,9,3,0,18,0,8,5
52323310,0,,,18,10,8,0,0,0,18,10,8,8,5,3,17,9,8,17,9,8,10,5,5,9,5,4,3,3,0,0,0,0,0,0,0,7,7,2,2,1,1,1,0,0,5,3,2,0,6,0,2,2
52323311,0,,,15,6,9,2,1,1,13,5,8,7,3,4,13,5,8,13,5,8,6,2,4,4,2,2,0,0,0,0,0,0,0,0,0,5,5,0,2,1,2,0,0,0,5,3,2,1,4,0,0,2
52323317,0,,,14,7,7,0,0,0,14,7,7,5,3,2,14,7,7,14,7,7,9,4,5,5,2,3,3,1,2,0,0,0,0,0,0,6,6,1,4,0,0,1,0,0,5,4,1,0,6,0,1,2
52323319,2,52323308,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52323323,2,52323332,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52323327,1,,52323337,12,6,6,0,0,0,14,7,7,3,1,2,14,7,7,14,7,7,11,6,5,3,1,2,2,1,1,0,0,0,0,0,0,8,8,5,3,1,0,0,0,0,4,3,1,0,9,0,5,3
52323331,2,52323341,,6,2,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52323332,1,,52323323,27,10,17,4,0,4,26,12,14,15,7,8,26,12,14,26,12,14,11,5,6,5,3,2,0,0,0,0,0,0,0,0,0,12,12,6,5,1,0,1,1,0,8,6,2,2,8,0,3,2
52323333,0,,,45,24,21,0,0,0,45,24,21,15,10,5,45,24,21,45,24,21,30,14,16,17,7,10,7,3,4,0,0,0,0,0,0,23,23,9,7,6,1,0,0,0,14,11,3,0,19,0,5,5
52323337,2,52323327,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52323340,0,,,31,14,17,1,0,1,30,14,16,11,4,7,30,14,16,30,14,16,19,10,9,12,6,6,5,2,3,0,0,0,1,0,1,15,15,5,8,0,1,0,1,0,10,9,1,0,13,0,4,5
52323341,1,,52323331,65,30,35,4,2,2,67,30,37,36,19,17,66,29,37,66,29,37,31,11,20,21,7,14,7,1,6,1,0,1,0,0,0,34,34,16,14,4,1,1,1,0,21,18,3,1,23,0,10,8
52323342,0,,,34,14,20,0,0,0,34,14,20,14,8,6,32,13,19,32,13,19,20,6,14,13,3,10,9,3,6,0,0,0,0,0,0,21,21,13,5,1,2,0,0,0,8,5,3,0,16,0,9,4
52323343,0,,,38,16,22,1,0,1,37,16,21,11,3,8,36,16,20,36,16,20,26,13,13,13,5,8,6,2,4,1,0,1,1,0,1,18,18,6,6,4,2,0,0,0,12,8,4,0,16,0,5,4
52323344,0,,,48,24,24,4,3,1,44,21,23,17,9,8,44,21,23,44,21,23,27,12,15,16,5,11,9,2,7,2,0,2,0,0,0,20,20,5,7,5,2,0,1,0,15,10,5,1,18,0,4,5
52323345,2,52323355,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52323346,2,52323356,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52323350,0,,,50,25,25,5,4,1,45,21,24,16,7,9,44,20,24,44,20,24,29,14,15,19,9,10,6,2,4,1,0,1,0,0,0,20,20,4,10,2,1,2,1,0,16,13,3,2,18,0,3,7
52323354,0,,,30,14,16,6,4,2,24,10,14,11,5,6,24,10,14,24,10,14,13,5,8,9,4,5,0,0,0,0,0,0,0,0,0,11,11,1,7,0,1,1,1,0,10,9,1,1,9,0,1,3
52323355,1,,52323345,76,37,39,5,2,3,74,36,38,32,16,16,73,36,37,72,36,36,42,20,22,23,8,15,11,4,7,1,1,0,0,0,0,36,36,14,12,7,1,2,1,0,22,17,5,2,30,0,11,8
52323356,1,,52323346,28,13,15,2,1,1,27,13,14,11,7,4,27,13,14,27,13,14,16,6,10,8,3,5,2,0,2,2,0,2,0,0,0,14,14,8,2,3,2,0,0,0,7,4,3,1,12,0,7,1
52323357,0,,,219,88,131,12,4,8,207,84,123,59,34,25,205,84,121,203,82,121,148,50,98,118,36,82,73,15,58,19,1,18,0,0,0,64,62,17,26,10,5,4,0,0,45,37,8,2,42,1,8,18
52323358,0,,,32,14,18,0,0,0,32,14,18,9,3,6,30,13,17,30,13,17,23,11,12,13,6,7,4,2,2,0,0,0,0,0,0,21,21,13,6,1,1,0,0,0,8,7,1,0,16,0,8,6
52323359,2,52323368,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52323364,1,,52323374,11,6,5,0,0,0,13,7,6,5,3,2,13,7,6,13,7,6,8,4,4,5,2,3,3,1,2,0,0,0,0,0,0,5,5,3,3,0,1,0,0,0,3,3,0,0,7,0,3,1
52323366,2,52323367,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52323367,1,,52323366,340,186,154,57,30,27,288,158,130,198,118,80,252,123,129,241,114,127,90,40,50,50,19,31,14,5,9,0,0,0,0,0,0,120,117,37,32,21,18,12,0,0,82,73,9,17,60,3,23,19
52323368,1,,52323359,67,32,35,15,8,7,56,26,30,36,18,18,55,26,29,54,26,28,20,8,12,7,1,6,3,0,3,0,0,0,0,0,0,27,27,7,10,6,4,2,0,0,21,19,2,3,12,2,2,6
52323373,0,,,20,10,10,0,0,0,20,10,10,7,3,4,20,10,10,20,10,10,13,7,6,7,4,3,2,1,1,0,0,0,0,0,0,10,10,5,2,1,2,0,0,0,5,4,1,0,9,0,4,1
52323374,2,52323364,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52323375,2,52323385,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52323378,0,,,172,80,92,12,6,6,160,74,86,75,36,39,152,69,83,150,67,83,85,38,47,54,23,31,26,11,15,4,0,4,0,0,0,73,72,23,29,11,6,2,0,1,48,42,6,2,38,4,7,19
52323379,0,,,49,23,26,3,2,1,46,21,25,15,7,8,46,21,25,46,21,25,31,14,17,19,9,10,7,3,4,0,0,0,0,0,0,25,25,8,13,2,1,1,0,0,17,14,3,0,21,1,7,10
52323382,0,,,14,6,8,1,1,0,13,5,8,4,2,2,13,5,8,13,5,8,9,3,6,4,1,3,4,1,3,0,0,0,0,0,0,8,8,6,1,0,0,0,1,0,2,1,1,1,8,0,6,1
52323383,0,,,74,37,37,2,1,1,72,36,36,27,14,13,68,32,36,68,32,36,45,22,23,24,8,16,12,3,9,2,1,1,0,0,0,35,35,16,6,9,1,3,0,0,19,11,8,0,33,1,14,5
52323384,0,,,18,10,8,0,0,0,18,10,8,4,3,1,18,10,8,18,10,8,14,7,7,5,1,4,2,0,2,0,0,0,0,0,0,10,10,5,4,0,0,1,0,0,5,4,1,0,9,0,4,4
52323385,1,,52323375,27,9,18,5,2,3,26,9,17,12,3,9,25,8,17,25,8,17,14,6,8,9,3,6,4,1,3,0,0,0,0,0,0,11,11,5,6,1,0,1,1,0,9,6,3,0,11,0,5,2
52323387,2,52323397,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52323389,0,,,378,153,225,35,13,22,325,133,192,152,68,84,315,127,188,312,126,186,173,65,108,108,35,73,59,17,42,15,2,13,0,0,0,154,152,50,61,21,12,5,1,2,101,89,12,8,98,3,34,38
52323390,2,52323391,,8,3,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52323391,1,,52323390,17,8,9,0,0,0,25,11,14,7,5,2,25,11,14,25,11,14,18,6,12,12,3,9,5,1,4,1,0,1,0,0,0,10,10,6,5,3,0,0,0,0,8,8,0,0,13,0,5,3
52323392,0,,,36,20,16,3,2,1,33,18,15,14,8,6,33,18,15,33,18,15,19,10,9,8,3,5,2,1,1,0,0,0,0,0,0,16,16,4,8,2,1,0,1,0,12,9,3,2,14,0,3,5
52323393,0,,,142,69,73,26,17,9,116,52,64,54,25,29,115,52,63,115,52,63,62,27,35,21,7,14,7,2,5,1,0,1,1,1,0,62,62,20,20,12,6,2,2,0,41,35,6,4,38,0,10,12
52323394,1,,52323395,55,27,28,4,1,3,54,28,26,22,12,10,54,28,26,54,28,26,32,16,16,19,9,10,10,3,7,2,0,2,0,0,0,24,24,8,8,4,4,0,1,0,17,13,4,1,21,0,6,4
52323395,2,52323394,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52323396,0,,,18,9,9,2,1,1,16,8,8,8,4,4,16,8,8,15,7,8,8,4,4,6,4,2,0,0,0,0,0,0,0,0,0,8,8,2,4,0,2,0,0,0,6,6,0,0,5,0,2,3
52323397,1,,52323387,9,4,5,0,0,0,15,7,8,8,4,4,15,7,8,15,7,8,7,3,4,3,0,3,2,0,2,1,0,1,0,0,0,4,4,2,2,3,0,0,0,0,5,4,1,0,5,0,2,1
52323398,0,,,37,18,19,8,4,4,29,14,15,16,7,9,28,13,15,27,13,14,13,7,6,5,3,2,1,0,1,0,0,0,0,0,0,15,15,6,3,1,3,2,0,0,9,7,2,3,10,0,5,3
52323399,0,,,641,307,334,61,31,30,580,276,304,379,198,181,529,267,262,520,264,256,201,78,123,131,47,84,44,13,31,6,1,5,16,3,13,328,326,176,84,30,26,8,0,2,147,128,19,26,135,39,52,40
52323403,0,,,21,9,12,2,1,1,19,8,11,13,7,6,18,8,10,18,8,10,6,1,5,5,1,4,2,1,1,0,0,0,0,0,0,8,8,1,4,1,1,1,0,0,7,5,2,1,5,0,0,0
52323414,2,52323424,,8,3,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52323416,2,52323425,,4,1,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52323417,2,52323428,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52323424,1,,52323414,30,15,15,1,0,1,37,18,19,17,8,9,37,18,19,37,18,19,20,10,10,10,4,6,5,3,2,1,1,0,0,0,0,14,14,6,6,2,2,0,1,0,11,7,4,1,12,0,4,2
52323425,1,,52323416,43,19,24,2,1,1,45,19,26,11,7,4,45,19,26,45,19,26,34,12,22,21,7,14,6,2,4,1,0,1,0,0,0,23,23,12,12,1,2,0,0,0,15,13,2,0,22,0,9,10
52323426,0,,,9,5,4,0,0,0,9,5,4,8,5,3,8,5,3,8,5,3,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,4,4,1,2,0,1,0,0,0,3,2,1,0,1,1,0,0
52323427,2,52323428,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52323428,1,,52323417;52323427,31,18,13,4,3,1,33,17,16,13,9,4,31,16,15,31,16,15,20,8,12,14,6,8,3,2,1,1,1,0,0,0,0,12,12,5,6,1,1,0,2,0,10,8,2,1,13,0,4,4
52323429,2,52323439,,9,6,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,5,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52323434,0,,,32,15,17,2,0,2,30,15,15,14,8,6,29,15,14,28,14,14,16,7,9,13,6,7,7,2,5,0,0,0,0,0,0,14,14,5,5,1,2,0,1,0,9,5,4,0,11,0,5,3
52323435,1,,52323446,9,4,5,0,0,0,17,6,11,3,1,2,17,6,11,17,6,11,14,5,9,8,4,4,2,1,1,1,0,1,0,0,0,5,5,3,7,0,0,0,0,0,7,7,0,0,8,0,2,5
52323436,0,,,15,6,9,4,1,3,11,5,6,6,3,3,11,5,6,11,5,6,5,2,3,4,2,2,2,1,1,0,0,0,0,0,0,6,6,1,3,0,2,0,0,0,5,5,0,1,3,0,1,2
52323437,0,,,17,8,9,0,0,0,17,8,9,5,4,1,17,8,9,17,8,9,12,4,8,11,4,7,7,3,4,0,0,0,0,0,0,10,10,5,3,2,0,0,0,0,5,3,2,0,9,0,4,2
52323438,0,,,20,10,10,0,0,0,20,10,10,4,3,1,18,8,10,18,8,10,16,7,9,9,3,6,5,2,3,1,0,1,0,0,0,10,10,3,6,0,0,1,0,0,7,6,1,0,10,0,3,5
52323439,1,,52323429,18,7,11,1,1,0,26,12,14,4,2,2,26,12,14,26,12,14,22,10,12,12,5,7,5,2,3,2,0,2,0,0,0,12,12,9,6,2,0,0,0,0,8,7,1,1,16,0,9,5
52323446,2,52323435,,8,2,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,5,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52323447,0,,,51,23,28,2,2,0,49,21,28,22,12,10,48,21,27,48,21,27,27,9,18,14,3,11,6,2,4,0,0,0,0,0,0,21,21,4,10,2,4,1,0,0,17,12,5,1,19,0,3,7
52323448,1,,52323449;52323459;52323469,48,25,23,9,3,6,55,30,25,29,17,12,55,30,25,55,30,25,26,13,13,14,7,7,6,3,3,0,0,0,0,0,0,20,20,8,10,6,2,2,0,0,20,17,3,1,19,0,5,5
52323449,2,52323448,,8,5,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52323459,2,52323448,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52323460,0,,,13,7,6,0,0,0,13,7,6,5,3,2,13,7,6,13,7,6,8,4,4,3,0,3,0,0,0,0,0,0,0,0,0,7,7,3,3,0,1,0,0,0,4,4,0,0,7,0,3,2
52323461,0,,,13,7,6,0,0,0,13,7,6,5,4,1,13,7,6,13,7,6,8,3,5,4,0,4,1,0,1,0,0,0,0,0,0,6,6,2,2,1,1,0,0,0,4,4,0,0,6,0,2,1
52323462,0,,,18,10,8,0,0,0,18,10,8,7,4,3,18,10,8,18,10,8,11,6,5,3,2,1,1,1,0,0,0,0,0,0,0,8,8,1,4,3,0,0,0,0,7,7,0,0,6,0,0,2
52323463,1,,52323464,24,12,12,2,1,1,27,14,13,11,7,4,27,14,13,27,14,13,16,7,9,14,6,8,2,2,0,0,0,0,0,0,0,11,11,4,2,4,1,1,0,0,8,6,2,0,10,0,4,2
52323464,2,52323463,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52323467,2,52323477,,13,8,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52323469,2,52323448,,6,2,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52323470,0,,,16,9,7,0,0,0,16,9,7,6,3,3,16,9,7,16,9,7,10,6,4,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2,5,0,1,0,0,0,6,6,0,0,6,0,0,5
52323474,1,,52323475;52323495,13,6,7,0,0,0,18,8,10,5,3,2,18,8,10,17,7,10,13,5,8,12,5,7,2,1,1,1,0,1,0,0,0,5,5,0,4,2,1,0,0,0,7,4,3,0,7,0,0,4
52323475,2,52323474,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52323477,1,,52323467,17,7,10,5,2,3,25,13,12,18,10,8,20,10,10,20,10,10,7,3,4,2,1,1,0,0,0,0,0,0,0,0,0,6,6,3,1,0,2,2,0,1,6,4,2,0,4,0,1,1
52323479,0,,,20,9,11,0,0,0,20,9,11,11,5,6,20,9,11,19,9,10,9,4,5,5,2,3,0,0,0,0,0,0,0,0,0,11,11,4,5,2,0,0,0,0,7,7,0,0,7,0,4,2
52323481,2,52323491,,14,9,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52323482,1,,52323492,14,8,6,0,0,0,17,9,8,7,4,3,17,9,8,17,9,8,10,5,5,3,1,2,1,1,0,0,0,0,0,0,0,6,6,2,2,2,0,1,0,0,5,4,1,0,6,0,2,1
52323488,1,,52323499,17,7,10,3,0,3,22,12,10,10,5,5,22,12,10,22,12,10,12,7,5,2,1,1,2,1,1,0,0,0,0,0,0,7,7,2,6,2,0,1,0,0,9,9,0,1,7,0,2,5
52323489,0,,,11,4,7,0,0,0,11,4,7,2,1,1,11,4,7,11,4,7,9,3,6,6,2,4,4,2,2,0,0,0,0,0,0,9,9,7,2,0,0,0,0,0,2,2,0,0,8,0,6,1
52323490,0,,,212,118,94,32,14,18,180,104,76,130,85,45,143,74,69,131,63,68,50,19,31,23,6,17,13,4,9,2,0,2,1,0,1,78,77,31,21,12,9,2,2,0,45,39,6,9,38,0,19,6
52323491,1,,52323481,7,5,2,5,5,0,16,9,7,5,4,1,16,9,7,16,9,7,11,5,6,4,1,3,4,1,3,0,0,0,0,0,0,3,3,1,2,2,0,0,0,1,5,4,1,1,6,0,1,1
52323492,2,52323482,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52323495,2,52323474,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52323498,0,,,75,34,41,4,2,2,71,32,39,38,19,19,71,32,39,71,32,39,33,13,20,20,8,12,11,5,6,1,1,0,0,0,0,35,35,10,16,5,3,0,1,0,24,22,2,2,22,1,6,7
52323499,2,52323488,,8,5,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52323503,2,52323504,,10,6,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52323504,1,,52323503,19,10,9,6,4,2,23,12,11,12,7,5,23,12,11,23,12,11,11,5,6,7,3,4,2,2,0,0,0,0,0,0,0,6,6,1,2,2,1,0,1,1,7,4,3,2,7,0,1,2
52323505,1,,52323516;52323526,15,9,6,2,0,2,25,15,10,13,9,4,23,13,10,23,13,10,12,6,6,9,5,4,3,1,2,1,0,1,0,0,0,6,6,6,4,0,2,1,0,0,7,5,2,1,11,0,5,0
52323508,2,52323519,,7,4,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52323512,0,,,10,4,6,0,0,0,10,4,6,3,1,2,10,4,6,10,4,6,7,3,4,5,2,3,1,0,1,1,0,1,0,0,0,4,4,1,1,1,1,0,0,0,3,1,2,0,3,0,0,1
52323516,2,52323505,,6,4,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52323518,1,,52323528,13,7,6,0,0,0,14,7,7,3,1,2,14,7,7,14,7,7,11,6,5,5,2,3,2,1,1,1,0,1,0,0,0,6,6,3,3,0,0,1,0,0,4,3,1,0,7,0,3,3
52323519,1,,52323508,11,5,6,1,0,1,17,9,8,4,2,2,17,9,8,17,9,8,13,7,6,3,1,2,3,1,2,0,0,0,0,0,0,6,6,4,4,2,0,0,0,0,6,6,0,1,8,0,3,4
